"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","cathmarg","difcro2","rightmar2","diffvotensoc"
"942","1893","369",369,"Socialist",0.00900017822135091,4,0,0.388477989663162,-0.375512386383889,0,0,0.183371295741776
"943","1898","369",369,"Socialist",0.0609552438209753,3,0,0.448021042084168,-0.387065798263193,0,0,0.0875856999282676
"944","1903","369",369,"Socialist",0.0288061669540521,4,0,0.414781756094262,-0.381309801534977,0,0,0.138929348185548
"945","1903","369",369,"Socialist",0.0596534834417721,3,0,0.464763506104247,-0.405110022662475,0,0,0.057038399757722
"946","1912","369",369,"Socialist",0.203086707900572,4,0,0.450752713268759,-0.247666005368188,1,0,0.0894308042449475
"947","1893","37",37,"Conservative",0.155800378196169,4,0,0.414618104086163,-0.258817725889994,0,0,0.137982281156095
"948","1898","37",37,"Conservative",0.129192253188474,4,0.4,0.415682569674067,-0.286490316485593,0,0,0.0961019421104447
"949","1903","37",37,"Conservative",0.191603646900841,5,0.333333333333333,0.468513675878154,-0.273517563078663,0,0,0.235214109124013
"950","1890","370",370,"Liberal",0.210449075432932,3,0.333333333333333,0.486854794750304,-0.276405719317372,0,0,0.0254610431870809
"951","1893","370",370,"Liberal",0.0357464950397638,4,0.4,0.416864802820366,-0.381118307780602,0,0,0.116840852807732
"952","1898","370",370,"Liberal",0.0264637173309972,3,0.5,0.494305738063951,-0.467842020732954,0,0,0.00395445584841686
"953","1912","370",370,"Socialist",0.179002578527895,4,0,0.469262775433662,-0.290260196905767,1,0,0.0636947766197147
"954","1890","371",371,"Liberal",0.0329122931862658,4,0.25,0.431417897171322,-0.398505603985056,0,0,0.186967176015102
"955","1893","371",371,"Liberal",0.143086544962813,3,0.5,0.475659229208925,-0.332572684246112,0,0,0.129929030471035
"956","1898","371",371,"Liberal",0.0765293687545698,3,0,0.458363798846373,-0.381834430091803,0,0,0.132700992349604
"957","1903","371",371,"Liberal",0.0320695746704716,3,0.25,0.387892376681614,-0.355822802011143,1,1,0.211634708443063
"958","1912","371",371,"Socialist",0.0957897081755402,3,0,0.446201826687458,-0.350412118511918,0,0,0.0918233271792798
"959","1890","372",372,"Liberal",0.204205048871387,3,0,0.492440756627523,-0.288235707756135,0,0,0.233713318993329
"960","1893","372",372,"Socialist",0.130116022492704,3,0,0.451277671008613,-0.321161648515909,1,1,0.0560165761700275
"961","1898","372",372,"Socialist",0.199707709170625,3,0,0.485056631348191,-0.285348922177567,0,0,0.0324793398748301
"962","1890","373",373,"Liberal",0.171610439210694,4,0.25,0.426861871419478,-0.255251432208784,0,0,0.178959428219511
"963","1893","373",373,"Conservative",0.111909529979974,4,0.25,0.406172694074685,-0.294263164094711,0,0,0.151627283969008
"964","1898","373",373,"Conservative",0.270315554314437,5,0.2,0.473889974867356,-0.196174253001955,0,0,0.112454852718851
"965","1903","373",373,"Conservative",0.138885836721239,4,0.2,0.456543237006922,-0.298318866058675,0,0,0.0490648776912148
"966","1907","373",373,"Liberal",0.049360636680676,4,0,0.412143431994992,-0.362782795314316,1,0,0.106815353254465
"967","1912","373",373,"Conservative",0.0608947099846913,4,0.25,0.374468447014798,-0.313573737030107,1,1,0.129766080672498
"968","1912","373",373,"Conservative",0.0612825374935356,3,0,0.486812618514049,-0.425530081020514,0,0,0.0234814991330095
"969","1890","376",376,"Liberal",0.0638739112401493,3,0.333333333333333,0.454444905295175,-0.390570994055026,1,1,0.117196683426528
"970","1893","376",376,"Conservative",0.0838239416876927,3,0.5,0.448696383515559,-0.364872441827867,0,0,0.0857569568178178
"971","1898","376",376,"Conservative",0.0474037339556593,5,0,0.34524504084014,-0.297841306884481,0,0,0.205461697186483
"972","1898","376",376,"Liberal",0.0412234042553192,4,0.2,0.429521276595745,-0.388297872340426,1,1,0.119481070822096
"973","1903","376",376,"Liberal",0.00487304437035141,4,0.166666666666667,0.391638881764555,-0.386765837394204,1,1,0.176342210411089
"974","1903","376",376,"Liberal",0.139681668496158,4,0.4,0.456641053787047,-0.316959385290889,0,1,0.124341715836437
"975","1903","376",376,"Conservative",0.191340206185567,3,0.4,0.492646048109966,-0.301305841924399,1,0,0.130818410137101
"976","1907","376",376,"Conservative",0.118011695906433,3,0.666666666666667,0.430058479532164,-0.312046783625731,0,0,0.168589848663236
"977","1912","376",376,"Socialist",0.0743705888549457,4,0,0.359528073317181,-0.285157484462235,0,0,0.188375467851622
"978","1898","377",377,"Conservative",0.018927730483608,6,0.285714285714286,0.303477630863974,-0.255026263358087,0,0,0.277301756188919
"979","1903","377",377,"Liberal",0.025982813451519,5,0.142857142857143,0.277623655186413,-0.225725691860072,0,0,0.38965858550303
"980","1907","377",377,"Liberal",0.123090514226819,4,0,0.362167335370118,-0.239076821143299,1,1,0.240069501846097
"981","1912","377",377,"Liberal",0.185948542979494,3,0.125,0.457995334749156,-0.272046791769662,1,1,0.184266645540994
"982","1890","378",378,"Socialist",0.0571307059824213,3,0,0.453218032322087,-0.396087326339665,1,1,0.0503597852092192
"983","1893","378",378,"Socialist",0.0153876246984417,4,0,0.481776097020278,-0.466388472321836,0,0,0.0199118249602174
"984","1890","379",379,"Socialist",0.109523497411024,3,0,0.486432457232746,-0.376908959821721,0,0,0.0196611529613243
"985","1907","379",379,"Liberal",0.0113458184316697,3,0.2,0.493402159933757,-0.482056341502088,1,1,0.0201415624504967
"986","1907","38",38,"Conservative",0.0885317750182615,5,0.4,0.427319211102995,-0.338787436084733,0,1,0.201136765077354
"987","1912","38",38,"Conservative",0.0840153545303107,3,0,0.462953574273919,-0.378938219743608,0,0,0.136474913416585
"988","1903","384",384,"Liberal",0.00946123521681996,3,0,0.425525624178712,-0.416064388961892,1,1,0.131171753567567
"989","1893","385",385,"Minority",0.0242964659685864,2,0,0.399296465968586,-0.375,0,0,0.0979772526791781
"990","1898","385",385,"Minority",0.100243956531382,4,0.25,0.461077844311377,-0.360833887779996,0,0,0.0689506219803676
"991","1903","385",385,"Minority",0.318507372855853,4,0,0.491303039422209,-0.172795666566356,0,0,0.0977309706644329
"992","1907","385",385,"Minority",0.120239271210624,3,0.333333333333333,0.432608934255296,-0.312369663044671,0,0,0.0962308811698855
"993","1912","385",385,"Minority",0.102788673365214,3,0.25,0.431626457471388,-0.328837784106174,0,0,0.084108629423868
"994","1893","39",39,"Conservative",0.194959532834751,4,0,0.477717446982891,-0.282757914148141,0,0,0.0257041537311821
"995","1893","39",39,"Conservative",0.13311939803032,4,0,0.39482129025119,-0.26170189222087,0,0,0.134192092205331
"996","1898","39",39,"Conservative",0.2412718533777,4,0.333333333333333,0.477156287962816,-0.235884434585116,0,0,0.0531131746576176
"997","1903","39",39,"Conservative",0.144713445493093,3,0.2,0.453608717457712,-0.30889527196462,1,1,0.140419522491924
"998","1912","39",39,"Conservative",0.107141408816254,3,0,0.431242142828176,-0.324100734011923,0,0,0.127709119838705
"999","1893","390",390,"Liberal",0.0458797063698792,3,0.333333333333333,0.413272555055648,-0.166114136869524,0,0,0.0834535271560657
"1000","1903","390",390,"Socialist",0.079217218194794,3,0,0.454869849378357,-0.213424482590241,0,0,0.0529810391574984
"1001","1907","390",390,"Liberal",0.00908853145024191,3,0.5,0.409670459003531,-0.218353602720021,0,0,0.0789435323339151
"1002","1898","391",391,"Minority",0.101987552700261,3,0,0.458877066184836,-0.356889513484575,1,1,0.0597256219522982
"1003","1903","391",391,"Conservative",0.106160187144926,3,0,0.46251531692102,-0.356355129776094,0,0,0.0457475888226411
"1004","1903","391",391,"Conservative",0.0197342380548488,3,0,0.465083404014702,-0.445349165959853,0,0,0.0541973705357823
"1005","1907","391",391,"Liberal",0.0966027614979637,3,0.333333333333333,0.348763285983908,0.247044799841065,0,0,0.113847930651102
"1006","1912","391",391,"Socialist",0.0350153991945037,3,0,0.375550817341862,-0.340535418147358,1,1,0.183137769926347
"1007","1903","392",392,"Conservative",0.0145672664952871,3,0.4,0.469735919607385,-0.455168653112098,1,1,0.0363911605741581
"1008","1912","393",393,"Conservative",0.0873649600751527,3,0.333333333333333,0.430425082198215,-0.343060122123062,0,0,0.106655408934118
"1009","1903","395",395,"Minority",0.0790945752569273,4,0,0.368370842548025,0.0133125189714236,0,0,0.219489745312563
"1010","1912","395",395,"Minority",0.0111517736218771,3,0,0.384059015070743,0.185257758695214,1,1,0.131451855428526
"1011","1898","396",396,"Minority",0.200338904721559,5,0,0.452591850881922,-0.252252946160364,0,0,0.153037368999311
"1012","1907","396",396,"Minority",0.0277787838180436,3,0.25,0.3521422621419,0.0113360617145341,0,0,0.142667956556633
"1013","1912","396",396,"Minority",0.0174027253324577,3,0.2,0.381940568051223,-0.364537842718765,0,0,0.158806980968385
"1014","1898","4",4,"Socialist",0.127528017519,4,0,0.426123921164498,-0.298595903645498,0,0,0.138471882868744
"1015","1912","4",4,"Conservative",0.0999036017877487,3,0,0.410042941021821,-0.310139339234072,0,0,0.131880996338358
"1016","1890","41",41,"Conservative",0.0421587681267753,3,0.333333333333333,0.488413813724025,-0.446255045597249,0,0,0.054318426713134
"1017","1893","41",41,"Conservative",0.169128652306891,3,0.333333333333333,0.445955619183966,-0.276826966877074,0,0,0.120237300937103
"1018","1898","41",41,"Conservative",0.041918131723957,3,0.25,0.374836001049593,-0.332917869325636,0,0,0.13390364936439
"1019","1903","41",41,"Socialist",0.0219373051814386,3,0,0.423572310768688,-0.401635005587249,0,0,0.103800868538193
"1020","1903","41",41,"Socialist",0.00315184475619557,3,0,0.390519745380384,-0.387367900624189,0,0,0.149496322847784
"1021","1907","41",41,"Socialist",0.0399749830614479,4,0,0.377078230051597,-0.330432063376244,0,0,0.186692366995267
"1022","1912","41",41,"Socialist",0.11920950936751,3,0,0.419263317516998,-0.300053808149489,0,0,0.0984428135612256
"1023","1890","42",42,"Socialist",0.0634235206801161,4,0,0.450779299642399,-0.383105053640105,0,0,0.0515512847964677
"1024","1893","42",42,"Socialist",0.170199982834091,5,0,0.487626240952136,-0.312076216633765,0,0,0.020066484199141
"1025","1890","43",43,"Conservative",0.0595223312223188,4,0.25,0.421623411565048,-0.357796266401755,0,0,0.134996866764972
"1026","1893","43",43,"Socialist",0.0863737640997076,6,0,0.353014900431695,-0.257902799053057,0,0,0.184599712231651
"1027","1898","43",43,"Conservative",0.0549288384600249,4,0.4,0.435921820686037,-0.367514920968059,0,0,0.104659421904242
"1028","1903","43",43,"Socialist",0.0557985006815084,5,0,0.446132439800091,-0.380111313039527,0,0,0.0569781904406449
"1029","1907","43",43,"Socialist",0.0877746010800772,6,0,0.419275224201549,-0.314175402585343,0,0,0.114079178482362
"1030","1912","43",43,"Socialist",0.207937972236865,5,0,0.472346687752592,-0.248769987699877,0,0,0.0519148928640343
"1031","1890","44",44,"Socialist",0.0328056893782978,4,0,0.360461114934618,-0.32765542555632,0,0,0.154826900353397
"1032","1890","44",44,"Socialist",0.0782531307609179,3,0,0.401754497489034,-0.323501366728116,0,0,0.133157189846554
"1033","1893","44",44,"Socialist",0.116104051916889,5,0,0.420570431368272,-0.287342531493701,0,0,0.0784620228806363
"1034","1893","44",44,"Socialist",0.0829168201189036,3,0,0.413742305466407,-0.330825485347504,0,0,0.0826065685569805
"1035","1898","44",44,"Socialist",0.0965376584276211,3,0,0.44981304326713,-0.353275384839509,0,0,0.0507245157475013
"1036","1898","44",44,"Socialist",0.119084349340632,3,0,0.473202289126648,-0.354117939786016,0,0,0.0374607225352946
"1037","1907","44",44,"Socialist",0.170716639209226,5,0,0.459390444810544,-0.285831960461285,0,0,0.0527149672584916
"1038","1890","45",45,"Conservative",0.154661580768207,4,0.25,0.44406990153464,-0.289408320766433,0,0,0.163767383131913
"1039","1893","45",45,"Conservative",0.111800699300699,4,0,0.450874125874126,-0.339073426573427,0,0,0.123060485174352
"1040","1898","45",45,"Conservative",0.0451111402244639,3,0.333333333333333,0.374470500895236,-0.329359360670772,0,0,0.174131786271219
"1041","1903","45",45,"Conservative",0.00951040438239431,3,0.333333333333333,0.430631110434816,-0.421120706052421,0,0,0.0959349650800584
"1042","1907","45",45,"Conservative",0.09239544886069,4,0.166666666666667,0.450568892413751,-0.355946679681542,0,0,0.177503233064821
"1043","1912","45",45,"Socialist",0.068711547562707,3,0,0.395379791765263,-0.325011831519167,0,0,0.098383323179946
"1044","1912","45",45,"Socialist",0.081,4,0,0.418,-0.334,1,1,0.094
"1045","1890","46",46,"Conservative",0.0584078944734682,5,0.2,0.442102524069737,-0.379190936567986,0,0,0.114585619020945
"1046","1893","46",46,"Socialist",0.194278420183211,5,0,0.471902688091305,-0.271377083646193,0,0,0.0724322134699308
"1047","1898","46",46,"Socialist",0.164899092118198,6,0,0.493829873359163,-0.31468224136934,0,0,0.0314129530288138
"1048","1890","47",47,"Conservative",0.0577048645119164,3,0,0.484737185765589,-0.427032321253673,0,0,0.0773005597075043
"1049","1890","47",47,"Conservative",0.283298998366129,5,0,0.490374369538964,-0.207075371172835,0,1,0.279532878829294
"1050","1898","47",47,"Conservative",0.148835433371516,4,0,0.468575792287132,-0.319740358915617,0,0,0.139983095788947
"1051","1903","47",47,"Conservative",0.236452024226968,4,0.5,0.489081925406439,-0.252629901179471,0,1,0.28116165589705
"1052","1912","47",47,"Conservative",0.052248825240546,4,0,0.320429626314612,-0.268180801074066,1,0,0.244231065106643
"1053","1893","48",48,"Conservative",0.115096273124427,4,0,0.391672509573378,-0.276576236448951,0,0,0.136358578509524
"1054","1898","48",48,"Conservative",0.236058174523571,3,0.4,0.492276830491474,-0.256218655967904,0,0,0.00937910327117508
"1055","1903","48",48,"Conservative",0.19114808937685,4,0.4,0.490714929021744,-0.297079384140327,0,0,0.147538162270022
"1056","1907","48",48,"Conservative",0.0815900472924034,3,0.2,0.403476630735802,-0.321886583443398,1,0,0.114307284236163
"1057","1912","48",48,"Conservative",0.125049896578002,3,0.25,0.452988351417063,-0.327938454839061,1,1,0.145483031448206
"1058","1898","49",49,"Conservative",0.245089192753523,4,0.25,0.490664260428958,-0.245575067675436,0,0,0.143537247453153
"1059","1912","49",49,"Conservative",0.185923913043478,3,0,0.480978260869565,-0.295054347826087,0,0,0.103086708401725
"1060","1890","50",50,"Conservative",0.0840260131788622,5,0,0.382962229208838,-0.294715534691416,0,0,0.184146163587629
"1061","1893","50",50,"Conservative",0.0660557306352629,4,0.4,0.444310830983579,-0.376803781721679,1,1,0.103006516037032
"1062","1898","50",50,"Socialist",0.042096675504793,4,0,0.403915969814399,-0.354272894146441,0,0,0.142417569789561
"1063","1903","50",50,"Socialist",0.161277742324328,3,0,0.454406863787847,-0.293129121463518,0,0,0.0489177866097404
"1064","1903","50",50,"Liberal",0.0130243248419843,3,0.333333333333333,0.449990423290557,-0.436966098448573,1,1,0.0952470402276172
"1065","1907","50",50,"Socialist",0.0759054293011985,4,0,0.405658523806405,-0.322286986705089,0,0,0.184888739875187
"1066","1907","50",50,"Socialist",0.227225529558355,3,0,0.495604319534819,-0.268378789976464,0,0,0.00371605346976422
"1067","1912","50",50,"Socialist",0.170071406395529,3,0,0.462775535547966,-0.292704129152437,0,0,0.0352300063052049
"1068","1903","51",51,"Conservative",0.0885810919632791,3,0.333333333333333,0.476727331293284,-0.388146239330005,0,0,0.0707300400663057
"1069","1898","52",52,"Conservative",0.181058696435002,4,0.25,0.482967230824631,-0.301908534389629,0,0,0.0461396752860115
"1070","1912","52",52,"Conservative",0.168202313271907,3,0.25,0.451627131934915,-0.283424818663007,0,0,0.071749372152529
"1071","1898","53",53,"Liberal",0.186752845621461,3,0,0.467196705370932,-0.280443859749471,0,0,0.300678420510236
"1072","1903","53",53,"Liberal",0.117694586587665,3,0.4,0.437866953945597,-0.320172367357932,0,0,0.239448827078645
"1073","1912","53",53,"Liberal",0.0826950480940506,3,0.25,0.418774492340577,-0.336079444246527,1,1,0.222813663783245
"1074","1890","54",54,"Conservative",0.0757683335023836,3,0.333333333333333,0.383101734455827,-0.307333400953444,0,0,0.215884098572559
"1075","1893","54",54,"Conservative",0.0511948855852656,3,0.333333333333333,0.406971434370085,-0.355776548784819,1,1,0.116879257249118
"1076","1898","54",54,"Socialist",0.142899746508276,3,0,0.44052885332273,-0.297629106814454,0,0,0.0655120612380404
"1077","1912","54",54,"Liberal",0.00190379982904654,3,0.5,0.493628098531354,-0.486789960369881,0,0,0.0103440216814912
"1078","1890","55",55,"Conservative",0.117797150754837,3,0,0.416011056772273,-0.298213906017436,0,0,0.13414039776279
"1079","1893","55",55,"Conservative",0.091049700969272,3,0.333333333333333,0.42369560734172,-0.332645906372448,0,0,0.122838006103658
"1080","1898","55",55,"Socialist",0.0541879168301294,4,0,0.38985876814437,-0.335670851314241,0,0,0.137799136916438
"1081","1903","55",55,"Conservative",0.050335427081998,4,0.25,0.441140024783147,-0.382771439559031,0,0,0.115338312573151
"1082","1907","55",55,"Conservative",0.0877420338466229,6,0,0.433907607867053,-0.341591706052752,1,1,0.177344391664764
"1083","1912","55",55,"Socialist",0.0946987347216746,4,0,0.40076705258253,-0.306068317860855,0,0,0.122825142048584
"1084","1903","56",56,"Conservative",0.114091947993555,4,0.25,0.457416913335082,-0.340589756079284,0,0,0.142007249671083
"1085","1912","56",56,"Socialist",0.0354189843350672,4,0,0.356805676658949,-0.321386692323882,1,0,0.143693249893014
"1086","1893","58",58,"Conservative",0.0838035056044535,4,0,0.438802377191003,-0.350936583164071,0,0,0.130216769833259
"1087","1898","58",58,"Conservative",0.0508146715274161,4,0.4,0.397887061974555,-0.336879696451157,0,0,0.129306722303324
"1088","1903","58",58,"Conservative",0.0752622590875823,3,0.333333333333333,0.41333252012686,-0.338070261039278,1,1,0.17476243394686
"1089","1907","58",58,"Conservative",0.0872320866998887,3,0,0.394600609608593,-0.307368522908704,0,0,0.143072128318064
"1090","1907","58",58,"Socialist",0.0894918221103878,3,0,0.424922050216071,-0.335430228105684,0,0,0.0873837799231257
"1091","1912","58",58,"Socialist",0.0753378530058816,4,0,0.400844071297086,-0.325506218291205,0,0,0.142700899961072
"1092","1890","59",59,"Conservative",0.158398299078668,4,0,0.48999921253642,-0.331600913457753,0,0,0.12708346492404
"1093","1893","59",59,"Conservative",0.086352821872928,4,0.25,0.496197199578767,-0.408440266781076,0,0,0.0841744131299357
"1094","1907","59",59,"Socialist",0.00207705362344535,5,0,0.434712125433775,-0.430532688264647,0,0,0.116755209767523
"1095","1890","60",60,"Socialist",0.137786813825153,5,0,0.450711588730758,-0.309439442346791,0,0,0.0742120011553214
"1096","1893","60",60,"Socialist",0.188294427528877,6,0,0.463293219274081,-0.2691991687207,0,0,0.0425057195435934
"1097","1898","60",60,"Socialist",0.0501721808116473,6,0,0.442221350420644,-0.392049169608997,0,0,0.0872101375459752
"1098","1903","60",60,"Socialist",0.130322673065215,4,0,0.469541238405615,-0.329549117215199,0,0,0.0837160526721671
"1099","1907","60",60,"Socialist",0.0338302573838349,5,0,0.452149014969967,-0.40876412187607,0,0,0.0881064990712531
"1100","1903","61",61,"Conservative",0.180896772061254,5,0.166666666666667,0.428831111600749,-0.246171642613198,0,0,0.0876497561304952
"1101","1893","64",64,"Conservative",0.0403995006242198,4,0.166666666666667,0.494132334581773,-0.449837702871411,0,0,0.00530437399377587
"1102","1898","64",64,"Conservative",0.0423412204234122,5,0.2,0.473053635075364,-0.426289345987031,0,0,0.0504961308517682
"1103","1898","65",65,"Conservative",0.0187299893276414,6,0.166666666666667,0.477534685165422,-0.454802561366062,0,0,0.0300386009416764
"1104","1898","66",66,"Conservative",0.154999051413394,4,0.25,0.449060899260102,-0.294061847846708,0,0,0.10514437086383
"1105","1903","66",66,"Conservative",0.0785155144770348,3,0.333333333333333,0.467037630859191,-0.388522116382156,0,0,0.0369236168206498
"1106","1893","68",68,"Conservative",0.14411933448078,4,0,0.434997131382674,-0.290877796901893,0,0,0.26780409655286
"1107","1893","69",69,"Conservative",0.0920095476244601,4,0.166666666666667,0.374062286883383,-0.282052739258922,0,0,0.266580125440446
"1108","1907","69",69,"Conservative",0.0896737865884871,3,0,0.446507515473033,-0.356833728884546,0,0,0.121203871223698
"1109","1912","69",69,"Conservative",0.123511904761905,3,0.6,0.435544217687075,-0.31203231292517,0,0,0.100993766937212
"1110","1898","70",70,"Conservative",0.0824775560291933,3,0.333333333333333,0.479170703352064,-0.39669314732287,0,0,0.0829367635006929
"1111","1903","70",70,"Conservative",0.0372710720788262,4,0.25,0.447306415336832,-0.410035343258006,0,0,0.0932095827401938
"1112","1907","70",70,"Conservative",0.103473879607531,4,0.333333333333333,0.419729514717582,-0.31625563511005,0,0,0.0906054086039551
"1113","1912","70",70,"Conservative",0.104084658248556,4,0.25,0.415571801032667,-0.311487142784111,0,0,0.111857744649812
"1114","1893","71",71,"Minority",0.240762695119542,4,0,0.464977277217941,-0.2242145820984,0,0,0.223226070858874
"1115","1898","71",71,"Minority",0.0726056081573198,4,0,0.351738892935178,-0.279133284777859,0,0,0.16941392047851
"1116","1907","71",71,"Liberal",0.032673474888443,3,0,0.376718277380132,-0.344044802491689,0,0,0.205123637050615
"1117","1893","73",73,"Conservative",0.0216880869995056,6,0.428571428571429,0.429930795847751,-0.408242708848245,1,1,0.116307541225593
"1118","1893","73",73,"Minority",0.144719074737275,5,0,0.458639112311396,-0.313920037574121,0,0,0.0547250972751231
"1119","1893","73",73,"Minority",0.168851878100638,4,0,0.47495865816206,-0.306106780061422,0,0,0.0422808399285019
"1120","1898","73",73,"Minority",0.0591223760607414,5,0,0.406989727556945,-0.315710138454667,0,0,0.113066877243577
"1121","1890","76",76,"Conservative",0.0228788440163024,3,0.333333333333333,0.3766209707299,-0.353742126713598,1,1,0.134956178634306
"1122","1893","76",76,"Conservative",0.078820026056207,5,0.333333333333333,0.341987716359576,-0.122929462125442,0,0,0.159959287154528
"1123","1898","76",76,"Conservative",0.0108067821874417,3,0.375,0.443078069685113,0.308831749580771,1,1,0.0191692017409027
"1124","1903","76",76,"Conservative",0.126681614349776,4,0.571428571428571,0.429199724042773,-0.0963263194204898,0,0,0.144787080858263
"1125","1912","76",76,"Liberal",0.244864952288533,4,0.5,0.49450105126961,0.024745269286754,0,0,-0.0065345623130223
"1126","1912","79",79,"Minority",0.128146453089245,3,0,0.42015364498202,-0.292007191892775,0,0,0.269774590603231
"1127","1893","81",81,"Conservative",0.174814738575545,5,0.25,0.460786331823796,-0.28597159324825,0,0,0.135625516442632
"1128","1898","81",81,"Conservative",0.20236263463543,4,0.333333333333333,0.469995532833673,-0.267632898198243,0,0,0.0753401050417887
"1129","1903","81",81,"Conservative",0.219895519744997,4,0.5,0.486630069063219,-0.266734549318222,0,0,0.140507394849727
"1130","1907","81",81,"Conservative",0.127629310344828,5,0.25,0.409137931034483,-0.281508620689655,0,0,0.244964864276608
"1131","1912","81",81,"Conservative",0.186851464818685,4,0.333333333333333,0.445422212444542,-0.258570747625857,0,0,0.215578842531428
"1132","1893","82",82,"Minority",0.00148270181219112,4,0,0.494728171334432,-0.493245469522241,0,0,0.00658292579164349
"1133","1890","83",83,"Conservative",0.0816154544275898,5,0.333333333333333,0.385323479839232,-0.297744068455854,1,1,0.185876323067888
"1134","1893","83",83,"Minority",0.0356258110180488,4,0,0.317152294443789,-0.28152648342574,0,0,0.218719423437767
"1135","1890","86",86,"Conservative",0.0794617304999087,4,0.25,0.455519697984534,-0.225902697436522,0,0,0.0523348676552107
"1136","1903","88",88,"Conservative",0.224793282481892,5,0,0.459970514710595,-0.0400615345170181,1,0,0.0956427234464454
"1137","1893","89",89,"Conservative",0.0524220305242203,4,0.4,0.372262773722628,-0.319840743198407,0,0,0.136408564848902
"1138","1893","9",9,"Minority",0.148188878960753,4,0,0.325176988109148,0.285655371503196,1,0,0.223437071452931
"1139","1898","90",90,"Conservative",0.273060235532766,4,0.4,0.487913450160591,-0.0619259593170677,0,0,0.061831013212493
"1140","1903","90",90,"Conservative",0.269724770642202,4,0.25,0.478374836173001,-0.0331847968545216,0,0,0.286294041786509
"1141","1890","91",91,"Socialist",0.188679245283019,5,0,0.41895178197065,-0.0620125786163522,1,0,0.0850554824298397
"1142","1898","91",91,"Socialist",0.299543163201008,6,0,0.492477945809704,-0.0552536231884058,1,1,0.0537217039275991
"1143","1903","91",91,"Socialist",0.147775061124694,4,0,0.483488182559087,-0.335713121434393,0,0,0.0541895281005016
"1144","1912","91",91,"Socialist",0.207602077363897,5,0,0.478129477077364,-0.270527399713467,0,0,0.0569054269365977
"1145","1890","92",92,"Socialist",0.208256067080545,5,0,0.461944690800613,-0.193662823510441,0,0,0.041740630877968
"1146","1890","93",93,"Conservative",0.222721268163804,4,0.4,0.462879788639366,0.0610303830911493,0,0,0.00265792626589506
"1147","1893","93",93,"Conservative",0.171156138259833,4,0.4,0.416591179976162,-0.0603098927294398,0,0,0.172691003136355
"1148","1898","93",93,"Conservative",0.0879559776337978,5,0.2,0.398065146001598,-0.0849826928197391,0,0,0.241151065389225
"1149","1907","93",93,"Conservative",0.187493257578482,4,0.25,0.46380668129023,-0.0361393793376245,0,0,0.251411277467275
"1150","1912","93",93,"Socialist",0.0154838287285583,4,0,0.359565274322378,-0.152219457902318,0,0,0.208246841043046
"1151","1890","94",94,"Conservative",0.0946196660482375,4,0.4,0.40635322865288,-0.145934205167655,0,0,0.148477174472675
"1152","1893","94",94,"Conservative",0.0997875918222851,5,0.333333333333333,0.337551995751836,-0.0711567395344721,0,0,0.189904195968511
"1153","1898","94",94,"Conservative",0.157545678144765,3,0.6,0.453794799718904,-0.296249121574139,0,0,0.11672961257766
"1154","1903","94",94,"Conservative",0.0651996407283416,3,0.6,0.422348330203315,-0.357148689474973,0,0,0.128195482642981
"1155","1907","94",94,"Conservative",0.0664556962025316,4,0.2,0.3923269260822,-0.325871229879669,0,0,0.240750839525686
"1156","1912","94",94,"Socialist",0.0492949759951612,3,0,0.370128151816429,-0.320833175821268,0,0,0.12429409888079
"1157","1890","95",95,"Liberal",0.00110122051940897,4,0.25,0.329815545562999,-0.279251170046802,0,0,0.318405078811262
"1158","1893","95",95,"Socialist",0.129825455472035,3,0,0.483543551195481,-0.353718095723447,0,0,0.0244486837390526
"1159","1898","95",95,"Socialist",0.163617171006334,5,0,0.445812807881773,-0.231370709203222,0,0,0.0492152777414238
"1160","1890","96",96,"Socialist",0.203522397855932,4,0,0.467975715145217,0.038505715692173,0,0,0.0181118484331216
"1161","1893","96",96,"Socialist",0.214171930788245,4,0,0.476132930513595,0.0464158198297171,0,0,0.0632564802464389
"1162","1907","96",96,"Socialist",0.12775867322509,3,0,0.430505375876028,0.0405693640360423,0,0,0.00963636039327054
"1163","1912","99",99,"Conservative",0.0867509901622588,4,0.25,0.448128273923598,-0.361377283761339,1,1,0.133243530682831
