"","Year3","id","Electoral_District_Number","clea","marg","lcomp","lnonsocsup","votensoc","socmarg","difcro2","rightmar2","diffvotensoc","diffturn","diffturnraw","turnrawfir","turnfir"
"20","1893","11",11,"Conservative",0.098277129950625,3,0.25,0.48634310326715,-0.30985397625801,0,0,0.0132645860227677,0.0523426627493428,1354,19038,0.73596721818463
"21","1898","11",11,"Conservative",0.0690105426056679,4,0.333333333333333,0.374504304091305,-0.174678402166554,0,0,0.210602559584083,0.0533308864011746,1453,20678,0.758964947696825
"22","1903","11",11,"Conservative",0.155643958229736,4,0.25,0.432521133764296,0.0658378915962208,0,0,0.184470300388887,-0.00521184187200852,-147,20110,0.712994149973409
"23","1912","11",11,"Liberal",0.0954244673983215,4,0,0.411475145255003,-0.0638315041962557,0,0,0.234572522783406,-0.0491509975356986,-1456,24784,0.836647199810958
"24","1893","111",111,"Liberal",0.0214700533818267,4,0,0.449169941925265,-0.31125711268845,0,0,0.128617955837585,0.0231337307589643,520,17047,0.758385977400125
"25","1898","111",111,"Liberal",0.0279736581385862,4,0,0.382539775045166,-0.157293548575092,0,0,0.248516198614289,-0.00648764769065524,-151,17159,0.737228786251343
"26","1903","111",111,"Conservative",0.0906836885418865,4,0,0.392804389111627,-0.0655201519307871,1,1,0.129557815612783,0.00388237237733358,94,18956,0.782917561539732
"27","1907","111",111,"Conservative",0.147440758293839,5,0,0.407061611374408,0.00791469194312794,1,0,0.258549628916494,-0.0356611586861255,-887,21100,0.848309411812005
"28","1912","111",111,"Conservative",0.0965832660747915,5,0,0.286072997937405,0.14025647923953,1,0,0.194263833029882,0.014857679074132,380,22302,0.871989365029715
"29","1890","112",112,"Liberal",0.12590708925138,5,0,0.476152080878248,-0.247968740308876,0,0,0.140261069268955,0.00897906538347049,181,16123,0.79983133247346
"30","1890","112",112,"Conservative",0.0859101621081197,3,0.333333333333333,0.48518174676855,-0.292008855245305,0,0,0.048961269714286,0.106071144674086,2135,14003,0.695697535771065
"31","1893","112",112,"Conservative",0.0454996896337679,3,0.4,0.474177529484792,-0.334823091247672,1,0,0.0567771591510209,0.0196136408436822,398,16110,0.793908929627439
"32","1898","112",112,"Liberal",0.0513407652907502,3,0,0.468032539921663,-0.303705935522748,0,0,0.418592388934341,-0.376530710635426,-7810,16595,0.800067495902035
"33","1903","112",112,"Conservative",0.015231825029292,3,0.6,0.404229202700441,-0.185236846510071,0,0,0.179080841455839,-0.00149896945849726,-32,17923,0.839563425145213
"34","1907","112",112,"Conservative",0.0595282466322347,4,0,0.380224695170651,-0.0953090889728982,1,1,0.13276734375018,-0.0318825910931174,-693,18781,0.86405042326095
"35","1912","112",112,"Conservative",0.0483675325988072,3,0.5,0.369149903972506,0.0149095319923178,1,0,0.174174542294927,-0.0125718871205029,-282,19786,0.882082831795283
"36","1893","113",113,"Liberal",0.0578151532303712,3,0.2,0.431147408425649,-0.18145063475378,0,0,0.16532671619861,-0.00383369687355406,-58,12367,0.817436710952475
"37","1898","113",113,"Liberal",0.0529963654805173,4,0.2,0.380694784887161,-0.15865100160595,0,0,0.211404972414705,0.00784313725490204,118,11831,0.78637421070123
"38","1903","113",113,"Conservative",0.00489017155683824,4,0.25,0.30295013628347,-0.0915504248837582,1,1,0.219335212200166,0.00153302672798772,23,12474,0.831433713257348
"39","1907","113",113,"Conservative",0.0705784874962338,4,0.25,0.354850858692377,-0.120141608918349,1,1,0.171554341100813,0.0169863721501001,263,13276,0.857456565265129
"40","1912","113",113,"Conservative",0.122269483094225,3,0,0.459015211592531,-0.135029918535073,1,0,0.0615660705657222,0.0320899271539814,511,13871,0.871075106757096
"41","1890","114",114,"Liberal",0.0124850242764361,4,0,0.426067217352923,-0.306828929945142,1,1,0.138227721457729,0.019917752564039,402,15859,0.785760293316157
"42","1893","114",114,"Liberal",0.0535637940511818,4,0,0.445489525438221,-0.252061320466622,0,0,0.135355933668653,-0.0210366302162507,-429,16373,0.802873535036532
"43","1898","114",114,"Liberal",0.125139337048988,4,0,0.463361689645057,-0.175594015840422,0,0,0.172227404804797,-0.0298296836982969,-613,17045,0.829440389294404
"44","1903","114",114,"Conservative",0.0397701149425287,4,0.25,0.34316091954023,0.00264367816091954,0,0,0.242516088288126,-0.00740882366999662,-155,17400,0.831700205535108
"45","1907","114",114,"Conservative",0.0663975121392329,4,0.5,0.366141087893502,-0.0267881499263462,1,1,0.20943897183542,-0.0432465572533485,-917,18329,0.86441237502358
"46","1912","114",114,"Liberal",0.0260714671272806,3,0.166666666666667,0.358469178451905,-0.026827161826622,0,0,0.278068094734994,-0.0338105675511823,-725,18526,0.863964930280278
"47","1890","115",115,"Liberal",0.0926868470399143,3,0,0.471292079649969,-0.378605232610054,1,1,0.132127326360431,0.00990761815504082,148,11199,0.749698754853394
"48","1893","115",115,"Liberal",0.0103548700248086,3,0,0.495523675978859,-0.468234278934311,0,0,0.057805947467626,0.10823782234957,1511,9271,0.664111747851003
"49","1898","115",115,"Liberal",0.0181383296790911,4,0,0.428343631652382,-0.387881203906717,0,0,0.10747632710311,0.0784712482468443,1119,10034,0.703646563814867
"50","1903","115",115,"Liberal",0.0275653565712253,3,0,0.460608216254668,-0.330250755824293,0,0,0.0541270701923455,0.0183479688727065,257,11246,0.802884272149639
"51","1907","115",115,"Conservative",0.0887564027206315,4,0,0.369888319758166,-0.121588714417667,1,1,0.128946954784263,0.00791500285225322,111,11909,0.849187107815174
"52","1912","115",115,"Liberal",0.0368164143294449,4,0,0.333664267394722,-0.0931579382807975,0,0,0.168276224196482,0.0198966225306237,281,12087,0.85583799476032
"53","1890","116",116,"Liberal",0.153690507609748,5,0,0.450426673704583,-0.0691915193102842,0,0,0.215612448345192,-0.0324949014276003,-956,22734,0.772739632902787
"54","1890","116",116,"Liberal",0.17275536553359,4,0,0.451551454091352,-0.0690005503111374,0,0,0.147337434797537,NA,-2023,23623,NA
"55","1893","116",116,"Liberal",0.0467990185143877,5,0,0.372339950925719,-0.0554985500780727,0,0,0.279654483211572,-0.0282990765564493,-855,22415,0.741899182471122
"56","1898","116",116,"Liberal",0.0791626463061627,4,0.2,0.381423836892226,0.0142215882871166,1,1,0.260485380796379,-0.0521366967122754,-1608,23837,0.772874651449322
"57","1898","116",116,"Liberal",0.0536231173036354,3,0,0.371682284256488,0.00946867487612224,1,1,0.260571734669518,-0.0909702209414025,-2841,20383,0.652673711175152
"58","1903","116",116,"Liberal",0.0182947157859643,4,0,0.34089014835806,0.101516919486581,0,0,0.210053247868355,-0.0800366821617178,-2531,23996,0.758814786705879
"59","1907","116",116,"Liberal",0.0238263390699922,3,0,0.355982604170539,-0.0230457569787756,0,0,0.217525462017825,-0.0853158828206225,-2790,26903,0.822671396244878
"60","1912","116",116,"Liberal",0.00686041300375773,3,0.25,0.361257627469232,0.10035508670321,0,0,0.140055126130896,-0.114170207743154,-3869,29007,0.85596671388102
"61","1893","117",117,"Conservative",0.0228706624605678,4,0.666666666666667,0.427951780081118,-0.256534474988734,0,1,0.157323300825031,0.0324533585931386,788,17752,0.731106626580454
"62","1898","117",117,"Conservative",0.0404739493937213,5,0.2,0.308122473838658,-0.0370965062842589,0,0,0.312770179492273,-0.057988845144357,-1414,18061,0.7406906167979
"63","1903","117",117,"Liberal",0.020544085250269,5,0,0.298580869921615,0.0583533992520108,0,0,0.340418359342629,-0.10707796664917,-2652,19519,0.788105139903904
"64","1907","117",117,"Liberal",0.0336626781192592,4,0,0.28439501514324,-0.00153914899955318,0,0,0.260688147973188,-0.121366279069767,-3006,20141,0.813186369509044
"65","1907","117",117,"Liberal",0.00261147112873583,4,0,0.310910146048941,0.125930941096818,1,1,0.229133517055736,NA,-3272,20678,NA
"66","1912","117",117,"Conservative",0.0752315897819781,4,0.428571428571429,0.389351548610461,0.028539346870029,0,0,0.190687884306636,-0.00291156132476045,-72,21374,0.864329329936512
"67","1898","118",118,"Liberal",0.0988526037069726,4,0.166666666666667,0.390725779075294,-0.0149365197908887,0,0,0.289156550268826,0.0101903995709305,228,14729,0.658308751229105
"68","1903","118",118,"Liberal",0.14252607184241,3,0,0.451249793080616,0.0727804447387298,0,0,0.208294366463544,-0.0543408771256872,-1275,18123,0.772407620508886
"69","1907","118",118,"Liberal",0.158267557174661,4,0,0.457043108682453,0.0796397490386561,1,1,0.254062084393446,-0.0411192416431067,-989,19764,0.821719607517046
"70","1912","118",118,"Liberal",0.0612320863577145,4,0,0.442071468453378,0.25214033128606,0,0,0.0866380816650119,-0.0477364322886097,-1220,21492,0.84094377274328
"71","1893","119",119,"Liberal",0.135051800690676,3,0,0.449216822890972,-0.0801985693142575,0,0,0.182685017599826,-0.0693719903691814,-2766,32432,0.813402889245586
"72","1898","119",119,"Liberal",0.0105838982043049,4,0,0.339636104174099,0.0700142704245452,1,1,0.22970191868735,-0.0417365381032233,-1792,33636,0.78339854667412
"73","1903","119",119,"Liberal",0.192784945352946,4,0,0.261018434820719,0.228476730490043,1,1,0.239712955362399,0.00895967052947499,409,36507,0.79973274332406
"74","1907","119",119,"Liberal",0.000881510321016687,4,0.125,0.400450549719631,0.226915448468376,1,0,0.20314669515101,0.00527985352664406,248,40839,0.869451363607332
"75","1912","119",119,"Liberal",0.156538452412026,3,0.2,0.329853119141969,0.305697268822818,1,0,0.113208969287006,0.00775831909945868,377,42143,0.867264832383265
"76","1903","120",120,"Conservative",0.166948579161028,4,0.5,0.47265448804691,-0.10605548037889,1,1,0.0429522020564241,0.047933502655276,1038,17736,0.819025629184946
"77","1912","120",120,"Conservative",0.183893214682981,3,0.5,0.475328142380423,0.0609566184649611,1,0,0.126977727105542,-0.0209525312709624,-531,22475,0.886832655960226
"78","1890","121",121,"Conservative",0.0803805400478523,5,0,0.345391363791728,-0.187820439785804,1,0,0.168248712440235,0.0335484404732357,811,17554,0.726152064201208
"79","1893","121",121,"Conservative",0.0333687691944248,4,0,0.356602882116702,-0.281596976139854,0,0,0.221895970718434,-0.0666057669393916,-1677,16932,0.672491857971245
"80","1912","121",121,"Conservative",0.0725734997986307,3,0.166666666666667,0.48622633910592,-0.316713652839307,0,0,0.0190269441961435,0.061999659342531,1820,24830,0.84585249531596
"81","1912","121",121,"Liberal",0.156,3,0,0.452,-0.215,0,0,0.092,NA,NA,NA,NA
"82","1907","122",122,"Conservative",0.0909168552760815,4,0.2,0.417986932570355,-0.0792586582397404,0,0,0.157050153304048,0.0291548185960465,851,23417,0.802254273870294
"83","1912","122",122,"Conservative",0.0708611256838791,4,0.2,0.393914412051263,-0.0444802518174324,0,0,0.117359154705182,-0.0224769901501696,-696,26686,0.861811722912966
"84","1912","122",122,"Conservative",0.199,3,0.25,0.467,-0.003,0,0,0.077,NA,NA,NA,NA
"85","1890","123",123,"Conservative",0.0689390711546656,4,0.5,0.476438005965062,-0.301533873029399,0,1,0.0439896229992495,0.0569754520658653,1692,23470,0.790315520086204
"86","1903","123",123,"Conservative",0.0908802285895706,4,0.5,0.413921739820621,0.0658782443051036,0,0,0.181804790625819,-0.0170817040543321,-581,25198,0.740834386852086
"87","1903","123",123,"Liberal",0.0170104105283834,5,0,0.250481241406403,0.0290709094480456,1,1,0.441953877312536,-0.0562138006056507,-1912,25455,0.74839032134772
"88","1907","123",123,"Conservative",0.115792372297948,4,0.5,0.41150351094589,-0.00826104915324249,0,0,0.0979057834560749,-0.110026849900395,-3811,29052,0.838756243323613
"89","1912","123",123,"Conservative",0.0730442822705809,3,0,0.322953472245154,0.122213783310768,1,0,0.167672030247208,0.0226354082457558,812,30283,0.844172497421459
"90","1912","123",123,"Conservative",0.018,3,0.166666666666667,0.382,0.182,1,0,0.14,NA,NA,NA,NA
"91","1893","124",124,"Liberal",0.178667038482989,5,0.333333333333333,0.285164528722811,0.305354155047407,0,0,0.18711153668984,0.0188943488943489,769,35860,0.881081081081081
"92","1903","124",124,"Liberal",0.122116271916333,5,0.428571428571429,0.371719944159194,0.382722475924568,0,0,0.102978176764632,0.0824620705919347,4196,42263,0.830575426460184
"93","1907","125",125,"Liberal",0.0484761709961137,4,0.428571428571429,0.395663734915116,0.103702188586623,1,0,0.235508476912754,0.00501832935900626,141,24445,0.870021710502901
"94","1912","125",125,"Liberal",0.204769672958906,4,0.166666666666667,0.219024314456615,0.234249980579508,0,0,0.301178087174682,0.0254547969841599,736,25746,0.890433699937746
"95","1898","126",126,"Liberal",0.0471590186856489,4,0.428571428571429,0.454493453667217,0.277043345620948,0,0,0.101236137210547,0.0127520925790686,227,15734,0.883882927925397
"96","1898","126",126,"Liberal",0.0584947095228588,3,0.333333333333333,0.343781193851068,0.152924735476143,0,0,0.230838424148284,0.0231913004882379,418,15027,0.833721704394141
"97","1903","126",126,"Liberal",0.153472871842844,5,0,0.308407390084191,0.291043030869972,0,0,0.198055795383607,0.0240526315789474,457,17104,0.900210526315789
"98","1907","126",126,"Conservative",0.18450483548544,4,0.333333333333333,0.291695931708898,0.276784267113296,1,1,0.224297468684949,0.0141043723554302,280,18509,0.932349385452347
"99","1890","127",127,"Conservative",0.0502666624085843,3,0.333333333333333,0.449908983489286,0.254654616293552,0,0,0.0348737599558269,0.024671222947085,953,31313,0.810629595112354
"100","1898","127",127,"Liberal",0.0922419764488571,4,0.4,0.401004386977603,0.428827060725006,0,1,0.0920224162475002,0.0495808210622403,2064,34648,0.832304403180475
"101","1903","127",127,"Liberal",0.182765247294427,4,0.166666666666667,0.297992313138465,0.274754728431273,1,1,0.170601711889867,0.0414665144432717,1925,39548,0.851905305559744
"102","1890","128",128,"Liberal",0.0173732021196064,5,0,0.294322482967449,-0.0352006056018168,0,0,0.223502995333998,-0.143999076559028,-4990,26420,0.76241595244279
"103","1893","128",128,"Liberal",0.00515626644217615,6,0,0.35174857062682,0.138693044301799,1,1,0.28398472535301,0.00129174110210251,47,28509,0.783537171911502
"104","1898","128",128,"Liberal",0.117838096540407,6,0.166666666666667,0.267161219745658,0.233419937098318,0,0,0.289101218673969,0.0362407066808279,1399,29252,0.757764940548662
"105","1903","128",128,"Liberal",0.0718906826289377,5,0.166666666666667,0.344428320938388,0.254005683535885,0,0,0.178969380755724,0.0170426314220412,686,33078,0.821772831163669
"106","1907","128",128,"Liberal",0.000591949486977161,3,0.4,0.394181982185139,0.196414477393167,1,1,0.199008640782369,-0.00281437573161314,-113,35476,0.883564543846978
"107","1912","128",128,"Liberal",0.129308927494931,3,0.166666666666667,0.346741930180304,0.306625746698087,1,1,0.141877310044932,0.032311235001818,1333,36494,0.884595806568901
"108","1897","129",129,"Conservative",0.00816671360180232,3,0.2,0.43389186144748,-0.289988735567446,1,0,0.144027044268202,0.0990649942987457,2172,14204,0.647844925883694
"109","1898","129",129,"Conservative",0.0611368364539293,3,0.333333333333333,0.434400375813704,-0.184551372391115,0,0,0.127700404881825,0.0265247283211355,598,14901,0.660944777112442
"110","1903","129",129,"Conservative",0.130397335783188,3,0.666666666666667,0.419039963252182,0.00338768948093709,0,1,0.156337062032339,0.0172300892199394,421,17416,0.71277727756405
"111","1907","129",129,"Liberal",0.158058667658407,3,0.6,0.47733717632839,0.118869415647808,0,1,0.172304400732542,-0.012099952703768,-307,21511,0.847824373324925
"112","1912","129",129,"Liberal",0.145213384436501,4,0,0.239826019551268,0.156926919598639,0,0,0.308045646340434,0.0159788902734003,436,23221,0.851022502382174
"113","1912","13",13,"Conservative",0.0932837533856677,4,0,0.362759950420052,-0.122572648395538,0,0,0.216895174677144,0.00313836255933475,80,21783,0.854536895374838
"114","1898","130",130,"Conservative",0.104415760869565,3,0,0.491236413043478,-0.268885869565217,0,0,0.0336747261817763,0.0872695183688635,1879,14720,0.683665412660815
"115","1898","130",130,"Conservative",0.0833829306034995,3,0,0.478812046184978,-0.273538864420902,0,0,0.0359866480478839,0.0703710310381734,1578,16802,0.749286478772743
"116","1903","130",130,"Conservative",0.109622484220555,3,0.333333333333333,0.459628438728117,-0.163213052280576,0,0,0.0604000462282652,0.00247095543610198,57,16794,0.728021501647304
"117","1907","130",130,"Conservative",0.17505193291787,4,0.25,0.467092263261894,-0.0590768607184476,0,0,0.038733269500504,0.0143858049002943,347,19737,0.818249657974379
"118","1912","130",130,"Conservative",0.137772567409144,3,0.333333333333333,0.431699882766706,-0.0223681125439625,0,0,0.128030985047282,0.0206230283911671,523,21325,0.840891167192429
"119","1890","131",131,"Conservative",0.0727475084737189,3,0.333333333333333,0.4712905347296,-0.270551929984317,0,0,0.0490543596707102,0.0353529245777401,877,19767,0.796831539484823
"120","1898","131",131,"Conservative",0.0585059751764869,3,0.6,0.404281825312601,0.0994786139436165,0,0,0.142275434765886,0.0268953908963937,751,21673,0.776170182287004
"121","1903","131",131,"Conservative",0.0392041901188243,5,0.375,0.370505003126954,0.199616948092558,0,0,0.141878537245716,0.0058403849344616,176,25584,0.848979591836735
"122","1907","131",131,"Conservative",0.0213537180591444,5,0.142857142857143,0.383828596037898,0.123672121734137,1,1,0.210801397413313,-0.0120581855301773,-378,27864,0.88886053336736
"123","1912","131",131,"Conservative",0.0945793524416136,5,0,0.334029989384289,0.207338110403397,0,0,0.108944359612047,0.0204123711340206,693,30144,0.887893961708395
"124","1890","132",132,"Liberal",0.111088877772219,3,0.5,0.316058029014507,0.172853093213273,0,0,0.149283706322381,-0.0315449293599497,-1103,29985,0.857547331693645
"125","1893","132",132,"Liberal",0.085919076579372,3,0.166666666666667,0.317177609532084,0.132059079061686,1,1,0.23892738518086,-0.00193884769565322,-74,32228,0.844394372101554
"126","1898","132",132,"Liberal",0.251059203924629,5,0.375,0.246209164901327,0.267699855056305,0,0,0.197491501709557,-0.000545165801512204,-23,35876,0.850363838915357
"127","1912","133",133,"Conservative",0.0525804423615477,4,0,0.436789163856661,0.211550551523118,1,0,0.0886143369389742,0.00521258391470325,198,34994,0.921258391470317
"128","1890","134",134,"Liberal",0.00787359111254921,3,0.5,0.436606805802729,-0.299520034514372,0,0,0.0924714219056358,0.0564194415045184,1386,18543,0.754823740128633
"129","1898","134",134,"Conservative",0.225539166715637,4,0.5,0.44913909619792,0.029499911852853,0,0,0.153254520823357,0.011295089267641,279,17017,0.688919476944253
"130","1903","134",134,"Conservative",0.0481721545242416,5,0.333333333333333,0.351101892662691,0.150064817215452,0,0,0.224355107752764,-0.00113689822800689,-29,19285,0.756037321624588
"131","1912","134",134,"Liberal",0.00861727852275224,3,0.2,0.359947241151902,0.0663002857770939,0,0,0.259177627315303,0.00235857886264079,63,22745,0.851521844932799
"132","1890","135",135,"Liberal",0.0812873258128732,3,0,0.453757465162575,-0.202969475779695,0,0,0.162235765216101,-0.0165378081336893,-477,24112,0.835974066497937
"133","1893","135",135,"Conservative",0.0912102016312674,3,0.5,0.440110959301122,-0.141804330724962,0,0,0.0603353743864444,-0.021268669353473,-628,24153,0.817997087411522
"134","1898","135",135,"Conservative",0.16670936886156,3,0.5,0.447348193697156,-0.0127252540780596,0,0,0.0779753736589553,0.0206391028239428,611,23418,0.791041751114714
"135","1903","135",135,"Conservative",0.0964553908408233,3,0.4,0.414264036418816,0.0542391346640209,1,1,0.178849407642606,-0.00561433114817933,-173,25701,0.834068929707276
"136","1907","135",135,"Conservative",0.0958840703553372,3,0.5,0.399131239763583,0.0087944171473332,0,0,0.232258595767606,-0.034463133931959,-1090,28086,0.888010623498166
"137","1912","135",135,"Liberal",0.0114803822445452,3,0.25,0.351456247350054,0.0807214376569583,0,0,0.212790132417435,-0.0366580158074791,-1243,30661,0.904240887106288
"138","1890","136",136,"Liberal",0.00401207172022011,3,0.333333333333333,0.379052014912125,0.133214983135097,0,0,0.12624353396436,-0.00628493642656469,-217,28165,0.81573840762302
"139","1893","136",136,"Liberal",0.0602422038491887,4,0.5,0.341692682424783,0.219527256509657,0,0,0.196470229187002,-0.00820121783970595,-299,29149,0.799522738493609
"140","1898","136",136,"Conservative",0.0681271064034665,3,0.666666666666667,0.400337024554646,0.342733337918701,1,1,0.0905011697136774,0.0645735683050093,2466,29078,0.761423446542198
"141","1890","137",137,"Liberal",0.023333612110061,3,0,0.389228067240947,-0.125533160491762,0,0,0.173775563326662,-0.0451332245785754,-664,11957,0.81273790103317
"142","1893","137",137,"Conservative",0.0645216352308612,3,0.666666666666667,0.390799692754118,-0.0476231117180165,0,0,0.175945241587999,-0.0147048903878584,-218,11717,0.79035413153457
"143","1898","137",137,"Liberal",0.0219627467333889,3,0,0.350384579742378,-0.0125104253544621,0,0,0.218726706140438,-0.0411405024591254,-619,10791,0.717200584873056
"144","1903","137",137,"Liberal",0.0392524826022363,3,0,0.382828993666432,0.0759246227226523,1,1,0.212424906101241,-0.0453231658569584,-737,12789,0.786482996125699
"145","1907","137",137,"Liberal",0.0106680543810577,3,0,0.368308072594809,0.0876862030833279,0,1,0.266207991527533,-0.0266727983444469,-464,15373,0.883708898597379
"146","1912","137",137,"Liberal",0.13619335347432,3,0.166666666666667,0.314682779456193,0.220604229607251,0,0,0.11774277411978,-0.0446275684931507,-834,16550,0.885595034246575
"147","1890","139",139,"Liberal",0.00256726227151366,4,0,0.41923392893818,-0.259806941877182,0,0,0.153841528378893,0.055821489063996,1516,19476,0.717136755283894
"148","1893","139",139,"Conservative",0.18874980522516,4,0.25,0.443099776658183,0.0640939074429959,0,0,0.182723151832169,-0.0581863531088544,-1633,19253,0.686014608943524
"149","1898","139",139,"Conservative",0.145847438501467,3,0.2,0.436865267433988,-0.0234145791017829,0,0,0.0999154676737435,0.0691024622716441,2001,17724,0.61207998066098
"150","1903","139",139,"Conservative",0.0864939234120615,3,0.285714285714286,0.394038064664068,-0.01270350836964,0,0,0.0987952451719207,-0.0174600013277568,-526,21805,0.723793401048928
"151","1907","139",139,"Conservative",0.193890520226147,3,0.333333333333333,0.461980102555112,-0.0044265240829206,0,0,0.0937854929080256,0.0844234615258517,2575,22817,0.748073833644799
"152","1912","139",139,"Conservative",0.136837033467996,3,0.4,0.44394203328268,0.0623401653015085,1,0,0.122874309909512,-0.00107235223616986,-34,26981,0.850974578944048
"153","1890","140",140,"Conservative",0.0544593841992203,5,0.166666666666667,0.401384358341952,0.157968016548651,0,0,0.132664112059319,0.000970461575787063,32,25138,0.762358221629162
"154","1893","140",140,"Conservative",0.049177790675179,4,0.166666666666667,0.359257109692397,0.20193461017605,1,1,0.207570887329196,0.0293964318813716,1015,25845,0.748522937905468
"155","1898","140",140,"Conservative",0.0950783813343055,5,0.428571428571429,0.332664965366387,0.241596791833759,0,0,0.182263473995388,0.0479080683013676,1776,27430,0.739931482830245
"156","1903","140",140,"Liberal",0.26027688384237,5,0.2,0.203017791001275,0.298621652802235,0,0,0.292118311530261,0.0413293256411499,1705,32938,0.798419547195424
"157","1907","140",140,"Liberal",0.083460623513209,3,0.166666666666667,0.344910479529235,0.212971078001753,1,0,0.211059025294233,0.0133728235505295,596,39935,0.896046490755699
"158","1890","142",142,"Liberal",0.139627253284449,4,0.25,0.377329666972197,0.03965780629392,0,0,0.248430380484425,-0.132379988964503,-2879,16365,0.752482986941328
"159","1893","142",142,"Liberal",0.138671875,4,0.2,0.379734848484849,0.0519649621212121,0,0,0.274662496514397,-0.16095920714981,-3638,16896,0.747544465091585
"160","1898","142",142,"Conservative",0.0225576380826008,5,0.285714285714286,0.244595565876044,0.014872560402499,1,1,0.351409117279232,-0.17800773071348,-4421,18087,0.728257368336286
"161","1903","142",142,"Conservative",0.0177863654379707,5,0.142857142857143,0.295134760206104,0.0762485136741974,0,0,0.174820767769902,-0.03086014445174,-846,20184,0.736266141387612
"162","1907","142",142,"Liberal",0.0310662607897919,7,0.25,0.291230557524707,0.0530002918977524,0,1,0.302653123188864,-0.0706640377438209,-2007,23981,0.844341947750158
"163","1912","142",142,"Liberal",0.0536153846153846,5,0,0.253192307692308,0.147807692307692,1,0,0.313698774873468,-0.0579714841218405,-1789,26000,0.84251458198315
"164","1893","143",143,"Liberal",0.173140060707427,3,0.4,0.468933903239794,0.0636808523818373,1,1,0.255942828387348,0.0366915933930479,893,16143,0.663283753800641
"165","1898","143",143,"Conservative",0.0281535648994515,3,0.6,0.387385740402194,-0.108409506398537,0,0,0.204924677740967,0.0211533006443247,522,16410,0.664991692669287
"166","1903","143",143,"Liberal",0.0400671934299757,5,0.142857142857143,0.318795495551546,0.077707957444161,0,0,0.255680872898193,-0.124097126171815,-3230,16073,0.61752727831566
"167","1903","143",143,"Liberal",0.00946577530615866,4,0.333333333333333,0.330947169141573,0.018162456368692,0,0,0.210884822696088,0.0278563081910362,739,16903,0.637151796147612
"168","1907","143",143,"Liberal",0.183180370855966,4,0.25,0.460151713804083,-0.0190110507585691,0,0,0.0627055577357989,0.0314017721425128,847,21356,0.791754717680644
"169","1912","143",143,"Liberal",0.00359012067996023,3,0.2,0.351788572170077,-0.0524244128206237,1,0,0.242468433729628,-0.0500193328412247,-1423,23119,0.81264719322296
"170","1890","144",144,"Liberal",0.10186976144423,4,0.25,0.47632351887671,-0.351887671036607,0,0,0.0532845423678097,0.059122979369474,1324,13959,0.623336608020005
"171","1903","144",144,"Liberal",0.00878877400295419,6,0,0.329985228951256,-0.179025110782866,0,0,0.225168478101186,0.0339243785928265,838,13540,0.548133754351874
"172","1907","144",144,"Liberal",0.0648840587507398,5,0.166666666666667,0.428417711303599,-0.255716360897401,0,0,0.0814672730606345,0.0110318742366337,280,18587,0.732319451558252
"173","1912","144",144,"Liberal",0.0751788822278089,5,0,0.383291432991684,-0.204650937923032,1,1,0.158753767276832,0.0637350830743256,1661,20684,0.793676374659453
"174","1890","145",145,"Liberal",0.111436527751104,3,0,0.412713654695602,-0.0190128672940272,0,0,0.228137595852884,-0.0874015217830449,-2596,20828,0.701232240253182
"175","1898","145",145,"Liberal",0.113450659962288,4,0.428571428571429,0.249124539822214,0.144293795456586,0,0,0.291773785334274,0.0407362255062295,1370,22274,0.66230561089471
"176","1903","145",145,"Liberal",0.189505604176263,4,0.142857142857143,0.228926761860894,0.192729924765853,0,0,0.32137036708591,0.0530768796886457,1882,26052,0.734728411077895
"177","1907","145",145,"Liberal",0.0319973610423883,3,0.428571428571429,0.335411512452581,0.0742866567705756,0,0,0.256085532852737,0.00404350250976016,145,30315,0.84537088678193
"178","1912","145",145,"Liberal",0.0338497915499969,4,0,0.345093646941696,0.118629830128803,0,0,0.528086777230046,-0.23195995975336,-8991,32142,0.829235571837672
"179","1890","146",146,"Liberal",0.101424050632911,3,0.333333333333333,0.326582278481013,0.189082278481013,0,0,0.166062803517681,0.0238132687407594,757,25280,0.795243637736324
"180","1893","146",146,"Conservative",0.256108631515243,4,0.2,0.239276798547545,0.26000453892125,1,1,0.283246032112235,0.0793344859839573,2799,26438,0.749355177007454
"181","1898","146",146,"Liberal",0.242987377279102,4,0.166666666666667,0.233520336605891,0.281323048153343,0,0,0.251307148987515,0.049601768657351,1750,25668,0.72753039879822
"182","1907","146",146,"Liberal",0.118920412675018,4,0,0.332834377302874,0.243874355195284,1,1,0.210142657521181,0.0089460500557812,425,43424,0.914054770875871
"183","1912","146",146,"Liberal",0.186044563578489,4,0,0.287987937678003,0.296113251800972,0,1,0.226077509709842,0.0189056939501779,1020,47752,0.885083036773428
"184","1890","147",147,"Liberal",0.0791961061391113,3,0,0.374344481080232,0.283906421730256,1,1,0.144680541761584,0.0500576479631053,2084,31845,0.764916410453497
"185","1898","147",147,"Liberal",0.172218103734758,5,0.142857142857143,0.324190291162862,0.392187939364503,1,1,0.195057411530687,0.104120951019669,5172,39119,0.787530449137358
"186","1907","149",149,"Conservative",0.177656732834023,3,0.5,0.491070025663856,-0.119258366940764,0,0,0.0166834940260034,0.0238461897428718,511,19093,0.890988846889729
"187","1912","149",149,"Conservative",0.103148806500762,4,0.4,0.399035043169121,-0.0768410360589131,1,1,0.149895940529015,4.47567470795995e-05,1,19690,0.881260349997762
